Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000029431,B3gnt4,0.012161294519024576,2.385455018572511,0.0677406211443109,0.0019636181799332873,-1.3437585397858323,0.680814262252323,0,-1.2220135521242428,0.709131478583441
ENSMUSG00000029434,Vps33a,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000049550,Clip1,0.009458784625908004,-3.065756093259819,0.00000018372058556847773,0.11585347261606395,2.7151351492677356,0.00000029025557910181956,0.03785741158765992,-0.36923950530741934,1
ENSMUSG00000029427,Zcchc8,0.01081003957246629,-1.2259796935098377,0.1686152287302102,0.0314178908789326,1.2582774742942648,0.25756191385626764,0.01892870579382996,0.17852437745948713,1
ENSMUSG00000029422,Rsrc2,0.037835138503632015,0.33654541809156324,0.7112884487699279,0.04123598177859903,0.4834048633519519,0.7647930993664072,0.007571482317531984,-1.8214756225405129,0.17935987148915905
ENSMUSG00000029414,Kntc1,0.004053764839674859,1.0635269236851483,0.698401110286837,0.0019636181799332873,-0.021830444898469636,1,0,-0.0845100283743081,1
ENSMUSG00000023106,Denr,0.037835138503632015,0.06352692368514745,1,0.02945427269899931,-0.41414786767723033,0.8721520464227026,0.0492146350639579,0.5853413699333618,0.7844981433572474
ENSMUSG00000061882,Ccdc62,0.10269537593842976,1.0083853694926859,0.05430804025532163,0.07069025447759834,-0.1343051741568826,1,0.011357223476297976,-2.5827608959021324,0.0062009537044549565
ENSMUSG00000000915,Hip1r,0.004053764839674859,-0.2584011712022152,1,0.0019636181799332873,-0.8291853669560743,0.9455420457407593,0.011357223476297976,1.9154899716256928,0.4854103356761159
ENSMUSG00000066278,Vps37b,0,-3.3959046949521507,0.02069080317070141,0.0157089454394663,2.5631320558226856,0.06822982358566498,0.007571482317531984,0.6524555657918993,1
ENSMUSG00000106261,Gm34086,0,-1.5214355770360104,0.7112884487699279,0.0019636181799332873,0.9781695551015295,1,0.003785741158765992,2.2374180665130554,0.7844981433572474
ENSMUSG00000029408,Abcb9,0.006756274732791431,2.6484894244063044,0.12601372106618483,0,-1.6067929456196266,0.6656782564150634,0,-0.34754443420810155,1
ENSMUSG00000085433,Gm16001,0.004053764839674859,2.0635269236851483,0.3307800144758683,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1
ENSMUSG00000023707,Ogfod2,0.016215059358699435,0.594041640383927,0.7112884487699279,0.013745327259533011,0.17081463304392575,1,0.003785741158765992,-1.0845100283743072,0.7316895182221463
ENSMUSG00000029404,Arl6ip4,0.03243011871739887,1.2479514948225745,0.13488619256478,0.011781709079599724,-1.0724565179684387,0.5061273720210717,0.015142964635063969,-0.3948501489864569,1
ENSMUSG00000029406,Pitpnm2,0.0027025098931165725,-1.1588654976513002,0.6692111467388553,0.0019636181799332873,-1.0218304448984696,0.9507990401352742,0.01892870579382996,2.8223805672342115,0.12303216612895108
ENSMUSG00000090220,Pitpnm2os1,0,-1.9364730763148534,0.5166236165190792,0.003927236359866575,1.5631320558226856,0.7647930993664072,0.003785741158765992,1.6524555657918993,0.9311711734499495
ENSMUSG00000038126,Mphosph9,0.005405019786233145,-0.199507482148646,1,0.00785447271973315,0.7151351492677369,0.9507990401352742,0.003785741158765992,0.06749306507074326,1
ENSMUSG00000047635,2810006K23Rik,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000029394,Cdk2ap1,0.0027025098931165725,-0.3515105755936965,1,0.005890854539799862,1.3932070543803734,0.8309212975934139,0,-0.34754443420810155,1
ENSMUSG00000038095,Sbno1,0.10674914077810461,2.2979921773221705,0.000006405434627354635,0.027490654519066023,-1.4724918539080356,0.042157025024901276,0.007571482317531984,-2.7322082844434257,0.0057766341327731875
ENSMUSG00000049327,Kmt5a,0.006756274732791431,2.6484894244063044,0.12601372106618483,0,-1.6067929456196266,0.6656782564150634,0,-0.34754443420810155,1
ENSMUSG00000029401,Rilpl2,0.01081003957246629,0.4260970030698559,0.8252072269953737,0.009818090899666437,0.2412039609353238,1,0.003785741158765992,-0.5699368555445483,1
ENSMUSG00000029402,Snrnp35,0.02567384398460744,1.800492517851354,0.06391264401893483,0.00785447271973315,-1.0922197727898677,0.680814262252323,0.003785741158765992,-1.3475444342081007,0.7057680675896932
ENSMUSG00000029392,Rilpl1,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000029390,Tmed2,0.006756274732791431,-0.9364730763148525,0.5131767070560022,0.017672563619399586,1.300097649988893,0.44696125822477184,0.007571482317531984,-0.08451002837430721,1
ENSMUSG00000029389,Ddx55,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000029388,Eif2b1,0.02567384398460744,4.385455018572511,0.00009654254535340847,0,-3.343758539785833,0.02084808969841796,0,-2.084510028374308,0.3699839888451904
ENSMUSG00000029387,Gtf2h3,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000029386,Tctn2,0.018917569251816008,0.6484894244063035,0.6405612409536156,0.0157089454394663,0.14809455654384251,1,0.003785741158765992,-1.2861438895439576,0.619283750815574
ENSMUSG00000038023,Atp6v0a2,0.0027025098931165725,-0.3515105755936965,1,0.005890854539799862,1.3932070543803734,0.8063920000363151,0,-0.34754443420810155,1
ENSMUSG00000106082,4930404A12Rik,0.0027025098931165725,-0.9364730763148525,0.7112884487699279,0.009818090899666437,1.9781695551015295,0.3240337906857286,0,-0.7625819334869455,1
ENSMUSG00000038011,Dnah10,0.02162007914493258,2.1509897649354865,0.028238189797828567,0.003927236359866575,-1.6067929456196266,0.3820024829140925,0.003785741158765992,-1.0105094469305298,0.7259409348478709
ENSMUSG00000037979,Ccdc92,0.12296420013680405,1.002126379021004,0.04623467767913376,0.0628357817578652,-0.7189033119411632,0.4735793569057954,0.056786117381489885,-0.7167782438738199,0.6145268386985342
ENSMUSG00000079215,Zfp664,0.013512549465582863,1.2010304474350821,0.3853382079052151,0.003927236359866575,-1.1373076623184062,0.7071934881613281,0.007571482317531984,0.12194084909311975,1
ENSMUSG00000029478,Ncor2,0.0027025098931165725,0.6484894244063044,0.8417966005094544,0,-1.0218304448984705,0.9873197113544809,0.003785741158765992,1.6524555657918993,0.9168809558480105
ENSMUSG00000105039,Gm32585,0.0027025098931165725,-0.9364730763148525,0.7112884487699279,0.00785447271973315,1.300097649988893,0.7647930993664072,0.003785741158765992,0.4300631444554517,1
ENSMUSG00000037936,Scarb1,0.0027025098931165725,-1.1588654976513002,0.6019110168434282,0.005890854539799862,0.3932070543803743,1,0.011357223476297976,1.6524555657918993,0.5488652285915361
ENSMUSG00000104932,Gm40323,0.006756274732791431,2.6484894244063044,0.12928111660691066,0,-1.6067929456196266,0.6693396770809039,0,-0.34754443420810155,1
ENSMUSG00000008348,Ubc,0.1391792594955035,-1.2075769121245323,0.002431521117796876,0.3338150905886588,0.8724601139304151,0.07925047910903212,0.30285929270127937,0.47923598643715315,0.5895794367821672
ENSMUSG00000072612,Gm10382,0.05540145280888974,0.3265613295189409,0.7112884487699279,0.053017690858198754,0.17081463304392575,1,0.026500188111361945,-0.8711063902651137,0.5941324780207994
ENSMUSG00000029480,Dhx37,0.004053764839674859,2.0635269236851483,0.3307800144758683,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1
ENSMUSG00000037905,Bri3bp,0.0013512549465582863,-2.1063980777571656,0.23079835528613993,0.0019636181799332873,-1.1917554463407827,0.7905932706873806,0.026500188111361945,3.6524555657918993,0.014506473463349616
ENSMUSG00000029482,Aacs,0.0027025098931165725,1.6484894244063044,0.5100386196520629,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000105274,1700048F04Rik,0.0013512549465582863,-1.9364730763148534,0.2485225463553358,0.011781709079599724,2.200561976437977,0.20456552069340211,0.003785741158765992,0.23741806651305541,1
ENSMUSG00000104825,Gm40330,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000105673,1700081B01Rik,0,-2.5214355770360095,0.22441199113606794,0.00785447271973315,2.300097649988892,0.31903131462672574,0.003785741158765992,0.9154899716256928,1
ENSMUSG00000106644,Gm40331,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000105490,4933438B17Rik,0.005405019786233145,-1.702007822677829,0.09490361876811329,0.02159979997926616,1.2412039609353238,0.42854751728131585,0.01892870579382996,0.8223805672342115,0.9124975429533794
ENSMUSG00000105308,4930572K03Rik,0.0027025098931165725,-2.673438670481059,0.006348901374057934,0.0314178908789326,2.4806698956307134,0.007544536510119126,0.011357223476297976,-0.010509446930529798,1
ENSMUSG00000104778,Gm43476,0,-2.743827998372457,0.14137731190294792,0.011781709079599724,3.785524477159133,0.03234574867635438,0,-0.5699368555445492,1
ENSMUSG00000034324,Tmem132c,0.0013512549465582863,0.06352692368514745,1,0.0019636181799332873,0.9781695551015295,1,0,0.6524555657918985,1
ENSMUSG00000087104,Tmem132cos,0.0013512549465582863,-5.2032596170097545,0.000000000006461253809812042,0.053017690858198754,0.11309913518763803,1,0.1855013167795336,3.0232932611602084,0.00000004263384576282627
ENSMUSG00000029416,Slc15a4,0.008107529679349718,2.870881845742752,0.07690394787889963,0,-1.8291853669560751,0.680814262252323,0,-0.5699368555445492,1
ENSMUSG00000049971,Glt1d1,0.020268824198374294,0.6040953050478501,0.6692111467388553,0.00785447271973315,-1.1593339686484043,0.5193714250690362,0.022714446952595953,0.7228448936832965,0.9875720131726883
ENSMUSG00000034310,Tmem132d,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000104980,4930573I07Rik,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000029423,Piwil1,0.06080647259512288,4.0021263790210035,0.00000007822160789865012,0.003927236359866575,-2.9604299002343266,0.0015672335189882982,0,-3.3475444342081015,0.017963536792476753
ENSMUSG00000029428,Stx2,0.029727608824282298,0.2651607848547979,0.8829877746053448,0.03534512723879917,0.6411345678239595,0.7647930993664072,0.003785741158765992,-2.1201339381050284,0.13581407633359716
ENSMUSG00000029430,Ran,0.4932080554937745,0.8243392598057213,0.03926057723275495,0.3671965996475247,-0.08929341267720892,1,0.10600075244544778,-2.015736608594079,0.0013574601527574402
ENSMUSG00000104681,Gm43001,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000029439,Sfswap,0.009458784625908004,3.0635269236851483,0.057020263035503706,0,-2.0218304448984705,0.5400869221880914,0,-0.7625819334869455,1
ENSMUSG00000034211,Mrps17,0.018917569251816008,1.6484894244063035,0.11406053385098408,0.00785447271973315,-0.6067929456196257,0.9507990401352742,0,-2.0105094469305307,0.3609699557678618
ENSMUSG00000029432,Nipsnap2,0.0027025098931165725,0.6484894244063044,0.865303828619518,0.0019636181799332873,0.3932070543803734,1,0,0.23741806651305453,1
ENSMUSG00000029446,Psph,0.013512549465582863,0.9379960416012887,0.5100386196520629,0.009818090899666437,0.10370043718538913,1,0,-1.7625819334869455,0.45516872694259336
ENSMUSG00000029447,Cct6a,0.06215772754168117,0.7601347802352127,0.26185397869445454,0.05105407267826547,0.11834721314979024,1,0.007571482317531984,-2.367443991645805,0.02752159347339425
ENSMUSG00000025538,Sumf2,0.004053764839674859,2.0635269236851483,0.3307800144758683,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1
ENSMUSG00000025537,Phkg1,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000070493,Chchd2,0.11485667045745433,0.9979385820575706,0.05152106254255439,0.08247196355719806,-0.05499730883366949,1,0.007571482317531984,-3.1776194327657885,0.0007167483219428807
ENSMUSG00000034173,Zbed5,0.0013512549465582863,0.06352692368514745,1,0.0019636181799332873,0.9781695551015295,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000095789,Nupr1l,0.020268824198374294,-3.2310938252064796,0.000000000008973905932827467,0.184580108913729,1.2626229445702295,0.012033589456579875,0.2347159518434915,1.4333382764883122,0.007228644714726688
ENSMUSG00000066735,Vkorc1l1,0.014863804412141149,2.6484894244063044,0.028232876950430162,0.0019636181799332873,-1.6067929456196257,0.45586912434343296,0,-1.4630216516280372,0.7233967122123298
ENSMUSG00000025533,Asl,0.008107529679349718,0.8708818457427512,0.6665219679356287,0.0019636181799332873,-1.1917554463407827,0.7647930993664072,0.007571482317531984,0.8223805672342115,1
ENSMUSG00000025532,Crcp,0.06215772754168117,2.0331532746416285,0.000731904361130895,0.013745327259533011,-1.6942557868699657,0.05256936378704249,0.015142964635063969,-1.1955413407630502,0.45985236894480697
ENSMUSG00000034118,Tpst1,0.02162007914493258,0.15098976493548655,1,0.02945427269899931,0.8907067138511913,0.5358296517544292,0,-2.7625819334869455,0.08209124803762534
ENSMUSG00000034110,Kctd7,0.0027025098931165725,0.6484894244063044,0.8249920717408602,0.0019636181799332873,0.3932070543803734,1,0,0.23741806651305453,1
ENSMUSG00000025340,Rabgef1,0.0013512549465582863,-1.258401171202216,0.6884378156994444,0.005890854539799862,1.3932070543803734,0.7815289907746276,0.003785741158765992,0.9154899716256928,1
ENSMUSG00000053094,Tmem248,0.009458784625908004,-1.3959046949521499,0.11406053385098408,0.03338150905886588,1.5631320558226864,0.11194724116300238,0.015142964635063969,-0.08451002837430632,1
ENSMUSG00000107143,Gm6598,0,-2.258401171202216,0.3472271224406396,0.005890854539799862,1.9781695551015295,0.5061273720210717,0.003785741158765992,1.2374180665130554,1
ENSMUSG00000025337,Sbds,0.10404663088498804,1.7639666418262396,0.00047524973983151155,0.03338150905886588,-1.2442228662349182,0.09524748455672835,0.022714446952595953,-1.5250826197602887,0.137790940746429
ENSMUSG00000056310,Tyw1,0.012161294519024576,1.0635269236851475,0.4748948667207724,0.00785447271973315,-0.021830444898469636,1,0,-1.5699368555445492,0.5488652285915361
ENSMUSG00000060371,Caln1,0,-1.5214355770360104,0.7112884487699279,0.003927236359866575,2.5631320558226856,0.5061273720210717,0,0.6524555657918985,1
ENSMUSG00000052014,A330070K13Rik,0,-1.9364730763148534,0.5166236165190792,0.005890854539799862,2.9781695551015295,0.27381917043234166,0,0.23741806651305453,1
ENSMUSG00000034040,Galnt17,0,-2.743827998372457,0.14137731190294792,0.005890854539799862,0.9781695551015304,0.8693046467954315,0.011357223476297976,2.2374180665130554,0.35495377344579576
ENSMUSG00000029673,Auts2,0.0027025098931165725,1.6484894244063044,0.5171491616859106,0,-0.6067929456196275,1,0,0.6524555657918985,1
ENSMUSG00000105773,4930563F08Rik,0,-1.9364730763148534,0.5166236165190792,0.005890854539799862,2.9781695551015295,0.27381917043234166,0,0.23741806651305453,1
ENSMUSG00000105227,Gm36667,0,-1.9364730763148534,0.5827576856155804,0.0019636181799332873,0.3932070543803734,1,0.007571482317531984,2.8223805672342115,0.42768217444805334
ENSMUSG00000015944,Castor2,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000061979,Rcc1l,0.004053764839674859,2.0635269236851483,0.3307800144758683,0,-1.0218304448984705,0.9507990401352742,0,0.23741806651305453,1
ENSMUSG00000015942,Gtf2ird2,0.01756631430525772,2.870881845742752,0.011501297229122754,0.0019636181799332873,-1.8291853669560743,0.34907417368894555,0,-1.6694725290954642,0.5488652285915361
ENSMUSG00000060261,Gtf2i,0.02567384398460744,0.800492517851354,0.45962627695041924,0.02159979997926616,0.2412039609353238,1,0,-2.7167782438738204,0.11019496071653466
ENSMUSG00000023079,Gtf2ird1,0.0027025098931165725,0.06352692368514656,1,0.003927236359866575,0.9781695551015295,0.9905146728650285,0,-0.0845100283743081,1
ENSMUSG00000063146,Clip2,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000107090,Gm42884,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000023104,Rfc2,0.0689140022744726,0.009079139662770963,1,0.06676301811773176,-0.042294547458185505,1,0.07192908201655385,0.13308140669832014,1
ENSMUSG00000040751,Lat2,0.0027025098931165725,1.6484894244063044,0.5100386196520629,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000040731,Eif4h,0.04324015828986516,-0.7500599520839715,0.26185397869445454,0.017672563619399586,-2.0397523528957318,0.006028514863918395,0.18171557562076762,2.459810487849504,0.000009088871465569941
ENSMUSG00000029674,Limk1,0.005405019786233145,2.385455018572511,0.20623084323879487,0,-1.3437585397858332,0.7647930993664072,0,-0.0845100283743081,1
ENSMUSG00000107318,Gm30003,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000040576,Tmem270,0.004053764839674859,-3.258401171202215,0.000021207813177954225,0.0314178908789326,0.31074489418840034,0.979539441677767,0.08707204665161782,2.500452472346849,0.00037269852253900087
ENSMUSG00000008843,Cldn13,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000054909,Wbscr25,0.005405019786233145,-4.460035032371865,0.000000000003417620255499834,0.054981309038132045,-0.6716440899695941,0.6631270980621105,0.3255737396538753,3.63596744300333,0.0000000000016930211189461913
ENSMUSG00000040532,Abhd11,0.06215772754168117,3.296187680475422,0.0000013537543590936905,0.00785447271973315,-2.2544912016887446,0.011579098298316716,0,-3.4350072754584406,0.010911854369590952
ENSMUSG00000007207,Stx1a,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000005378,Bud23,0.006756274732791431,1.6484894244063044,0.35659374685152073,0.0019636181799332873,-0.6067929456196257,1,0,-0.5699368555445492,1
ENSMUSG00000061118,Dnajc30,0.0027025098931165725,-0.3515105755936965,1,0.0019636181799332873,-0.34375853978583226,1,0.007571482317531984,1.8223805672342115,0.661152183132199
ENSMUSG00000005374,Tbl2,0.03513262861051544,1.3589828072113184,0.08682310594086184,0.019636181799332873,-0.31728632842464144,1,0,-2.9720352991158956,0.053109706111629934
ENSMUSG00000029681,Bcl7b,0.041888903343306874,2.741598828797785,0.00030316413220671544,0.005890854539799862,-2.066224564256923,0.054885896333540234,0.003785741158765992,-1.891864950431911,0.24681784803952203
ENSMUSG00000002748,Baz1b,0,-1.5214355770360104,0.7112884487699279,0.003927236359866575,2.5631320558226856,0.5061273720210717,0,0.6524555657918985,1
ENSMUSG00000040013,Fkbp6,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000000916,Nsun5,0,-1.5214355770360104,0.7112884487699279,0.003927236359866575,2.5631320558226856,0.5061273720210717,0,0.6524555657918985,1
ENSMUSG00000053293,Pom121,0.027025098931165725,2.8708818457427503,0.0020694641904097214,0.0019636181799332873,-2.481262063535767,0.07016534502636626,0.003785741158765992,-1.222013552124242,0.6068706307867505
ENSMUSG00000039959,Hip1,0.005405019786233145,0.3854550185725101,0.9367550372903423,0.0019636181799332873,-0.8291853669560743,0.9507990401352742,0.007571482317531984,1.2374180665130554,0.8515286079840831
ENSMUSG00000039917,Rhbdd2,0.009458784625908004,1.0635269236851475,0.5100386196520629,0.005890854539799862,-0.021830444898469636,1,0,-1.2220135521242428,0.709131478583441
ENSMUSG00000105239,Gm43091,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000005514,Por,0,-2.258401171202216,0.3472271224406396,0.00785447271973315,3.300097649988892,0.1387471929830662,0,-0.0845100283743081,1
ENSMUSG00000039886,Tmem120a,0.04999643302265659,0.5040995150711289,0.5390685517764956,0.03534512723879917,-0.32849178313252203,0.9507990401352742,0.03407167042889393,-0.2480087606571857,1
ENSMUSG00000019178,Styxl1,0.05540145280888974,0.9322823904068942,0.16161388266633797,0.037308745418732456,-0.1917554463407818,1,0.011357223476297976,-1.6933192710498304,0.15010867058426242
ENSMUSG00000019179,Mdh2,0.008107529679349718,0.2859193450215951,0.969974040191201,0.009818090899666437,0.7557771337650818,0.9507990401352742,0,-1.3475444342081015,0.709131478583441
ENSMUSG00000085026,Srrm3os,0,-0.9364730763148525,1,0,-0.021830444898471413,1,0.003785741158765992,3.2374180665130554,0.5488652285915361
ENSMUSG00000004951,Hspb1,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000004947,Dtx2,0.01756631430525772,0.8708818457427512,0.5002373681149805,0.013745327259533011,0.17081463304392575,1,0,-2.1548993562657053,0.27301953254963957
ENSMUSG00000006143,Upk3bl,0.009458784625908004,-0.6369127944559443,0.7066897438475473,0.017672563619399586,0.8406660313515957,0.7647930993664072,0.011357223476297976,0.14995522526271632,1
ENSMUSG00000039771,Polr2j,0.009458784625908004,1.0635269236851475,0.5109610592040126,0.005890854539799862,-0.021830444898469636,1,0,-1.2220135521242428,0.9203120199069992
ENSMUSG00000029703,Lrwd1,0.13377423970927035,1.0349577714883762,0.030931513974962126,0.09425367263679779,-0.07954594275475735,1,0.007571482317531984,-3.387072798394738,0.00016857099045139318
ENSMUSG00000039754,Alkbh4,0.01081003957246629,3.2334519251274605,0.027829328041602246,0,-2.1917554463407836,0.3810057683248148,0,-0.9325069349292576,0.8902765081475509
ENSMUSG00000039747,Orai2,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000039737,Prkrip1,0.03648388355707373,0.4785644229639914,0.6405612409536156,0.025527036339132735,-0.34375853978583226,0.9507990401352742,0.026500188111361945,-0.12013393810502837,1
ENSMUSG00000029705,Cux1,0.016215059358699435,-0.990920860337229,0.23541450242558506,0.047126836318398896,1.715135149267736,0.03105061410509552,0.007571482317531984,-1.3870727983947386,0.4294095452049965
ENSMUSG00000086220,Gm16599,0.009458784625908004,0.4785644229639914,0.8076151938196018,0.009818090899666437,0.5631320558226864,0.9610075894573823,0,-1.4630216516280372,0.7270210128007872
ENSMUSG00000005474,Myl10,0.17701439799913551,0.4354957010721052,0.4561456264965248,0.18065287255386242,0.37777701381076767,0.7647930993664072,0.03407167042889393,-2.248008760657186,0.002412055243587654
ENSMUSG00000004415,Col26a1,0,-1.9364730763148534,0.5166236165190792,0.0019636181799332873,0.3932070543803734,1,0.007571482317531984,2.8223805672342115,0.3699839888451904
ENSMUSG00000007987,Ift22,0.07702153195382232,0.7515829173704072,0.2159615051429561,0.04909045449833218,-0.40885356800771744,0.8062306772868476,0.03785741158765992,-0.6781897461965722,0.7233967122123298
ENSMUSG00000097908,4933404O12Rik,0.01756631430525772,2.870881845742752,0.011501297229122754,0.0019636181799332873,-1.8291853669560743,0.34907417368894555,0,-1.6694725290954642,0.5488652285915361
ENSMUSG00000019054,Fis1,0.02567384398460744,1.38545501857251,0.12920225596788562,0.011781709079599724,-0.6067929456196266,0.7849144923457099,0.003785741158765992,-1.4630216516280363,0.5488652285915361
ENSMUSG00000059518,Znhit1,0.2770072640444487,1.07760210889687,0.008518715837191127,0.14923498167492982,-0.6067929456196262,0.49850127965223984,0.0946435289691498,-1.2016935677446456,0.13281944100841447
ENSMUSG00000004846,Plod3,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000004849,Ap1s1,0.0013512549465582863,0.06352692368514745,1,0.0019636181799332873,0.9781695551015295,1,0,0.6524555657918985,1
ENSMUSG00000037390,Muc3,0.024322589038049153,1.98952634224137,0.031220095743782348,0.00785447271973315,-0.9478298634546931,0.7165922297975045,0,-2.2861438895439585,0.2113645402153632
ENSMUSG00000106466,Gm40348,0,-1.9364730763148534,0.5166236165190792,0.005890854539799862,2.9781695551015295,0.27381917043234166,0,0.23741806651305453,1
ENSMUSG00000037364,Srrt,0.04999643302265659,2.504099515071129,0.0002979914762547737,0.011781709079599724,-1.462403036284452,0.16505421585503854,0,-3.222013552124243,0.02844011034304803
ENSMUSG00000079173,Zan,0.0013512549465582863,-1.258401171202216,0.7112884487699279,0.00785447271973315,2.300097649988892,0.38896412544812503,0,-0.34754443420810155,1
ENSMUSG00000029715,Pop7,0.005405019786233145,2.385455018572511,0.20623084323879487,0,-1.3437585397858332,0.7647930993664072,0,-0.0845100283743081,1
ENSMUSG00000029714,Gigyf1,0.0013512549465582863,1.0635269236851475,0.7112884487699279,0,-0.021830444898471413,1,0,1.2374180665130545,1
ENSMUSG00000029713,Gnb2,0.07702153195382232,1.1141529967551156,0.05327859598868959,0.047126836318398896,-0.30871159268663195,0.9507990401352742,0.011357223476297976,-2.1201339381050284,0.040477685647929106
ENSMUSG00000029716,Tfr2,0.0027025098931165725,1.6484894244063044,0.5166236165190792,0,-0.6067929456196275,1,0,0.6524555657918985,1
ENSMUSG00000037221,Mospd3,0.0027025098931165725,-0.3515105755936965,1,0.003927236359866575,0.5631320558226864,1,0.003785741158765992,0.9154899716256928,1
ENSMUSG00000029718,Pcolce,0.004053764839674859,0.06352692368514745,1,0.0019636181799332873,-0.6067929456196257,1,0.007571482317531984,1.5004524723468489,0.7528951439443853
ENSMUSG00000089984,Fbxo24,0.004053764839674859,-2.9364730763148525,0.00021442627131140616,0.04123598177859903,1.630246251681223,0.051702652327601385,0.03785741158765992,1.0529934953756284,0.45516872694259336
ENSMUSG00000093445,Lrch4,0.024322589038049153,-0.14797718150856465,0.9756885778601964,0.03338150905886588,0.6245326004868295,0.7647930993664072,0.015142964635063969,-0.6105788400418941,0.9805378803755816
ENSMUSG00000079165,Sap25,0.0027025098931165725,1.6484894244063044,0.5100386196520629,0,-0.6067929456196275,0.9507990401352742,0,0.6524555657918985,1
ENSMUSG00000029723,Tsc22d4,0.006756274732791431,-3.618297116288598,0.0000000021123752159971038,0.13548965441539682,3.407012853905404,0.00000000013293953072823728,0.026500188111361945,-0.991400623982825,0.5381386855942569
ENSMUSG00000029725,Ppp1r35,0.04053764839674859,2.2103683120144186,0.0029228335071669995,0.009818090899666437,-1.4368679441773136,0.2319907773849696,0.003785741158765992,-1.9325069349292567,0.19531123112723098
ENSMUSG00000029726,Mepce,0.012161294519024576,0.800492517851354,0.6169610782824052,0.003927236359866575,-1.1373076623184062,0.680814262252323,0.011357223476297976,0.6524555657918993,1
ENSMUSG00000037108,Zcwpw1,0.0027025098931165725,0.6484894244063044,0.8306966219431329,0.0019636181799332873,0.3932070543803734,1,0,0.23741806651305453,1
ENSMUSG00000075598,Smok3c,0,-0.9364730763148525,1,0.0019636181799332873,1.9781695551015295,0.7647930993664072,0,1.2374180665130545,1
ENSMUSG00000029729,Zkscan1,0.004053764839674859,1.0635269236851483,0.6692111467388553,0.0019636181799332873,-0.021830444898469636,1,0,-0.0845100283743081,1
ENSMUSG00000037017,Zscan21,0.052698942915773164,1.4785644229639914,0.019807811637770543,0.023563418159199448,-0.7137081495361386,0.6682468417133726,0.007571482317531984,-1.8780591509068802,0.15071120402817764
