Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSMUSG00000025916,Ppp1r42,0.06057962834688765,0.022775276643433706,1,0.06332516093506224,0.13235691120938542,1,0.06647802484728514,0.23480134593780821,1,0,-1.8897890114674363,1
ENSMUSG00000025917,Cops5,0.10601434960705337,0.211462341017147,0.8208141504868599,0.103431096193935,0.11800161823231514,1,0.06256755279744484,-0.684931314216056,0.6656229858293571,0.12135896193399019,0.47390160781118684,1
ENSMUSG00000056763,Cspp1,0.03166662390860036,-0.05404032040739626,1,0.02110838697835408,-0.7301395650406803,0.7194087666431803,0.04692566459808363,0.7462072396888839,0.6410215161942769,0.0693479782479944,1.4321390834199255,0.8895867946718882
ENSMUSG00000067851,Arfgef1,0.006884048675782687,-0.10650774030153176,1,0.008443354791341633,0.4542850060967476,1,0,-1.2912674657297805,0.7317304306907224,0.0346739891239972,2.8968073504233702,0.6139145793615067
ENSMUSG00000042501,Cpa6,0,-2.46907781968624,0.24487523939845687,0.01055419348917704,3.717319411930542,0.05262220495682438,0,-0.29126746572978046,1,0,2.0488104438684207,1
ENSMUSG00000048960,Prex2,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000057715,A830018L16Rik,0.004130429205469612,2.115884681034917,0.34633282082785877,0,-0.8676430887906132,0.9779119355531161,0,0.2936950349913765,1,0,2.633772944589577,1
ENSMUSG00000101314,Gm29663,0,-2.46907781968624,0.24487523939845687,0.01055419348917704,3.717319411930542,0.05262220495682438,0,-0.29126746572978046,1,0,2.0488104438684207,1
ENSMUSG00000099498,Gm29283,0.006884048675782687,-0.10650774030153176,1,0.01055419348917704,0.9099644898729373,0.8003874972990651,0.003910472049840303,-0.1657365836459208,1,0,1.0488104438684207,1
ENSMUSG00000005886,Ncoa2,0.005507238940626149,-0.14714972479887845,1,0.006332516093506224,0.32500198915178125,1,0,-1.0282330598959861,0.9139485485043776,0.0346739891239972,3.218735445310733,0.5555892297390476
ENSMUSG00000025935,Tram1,0.08398539384454878,1.0700809914217908,0.06071989434034728,0.044327612654543574,-0.5781364715956299,0.7215421265397255,0.023462832299041815,-1.3418935387997477,0.25909461185539245,0.0693479782479944,0.4799676085105409,1
ENSMUSG00000067813,Xkr9,0,-0.8841153189650832,1,0,0.13235691120938675,1,0.003910472049840303,3.2936950349913774,0.5586284253385283,0,3.633772944589577,1
ENSMUSG00000092083,Kcnb2,0,-0.8841153189650832,1,0,0.13235691120938675,1,0.003910472049840303,3.2936950349913774,0.5586284253385283,0,3.633772944589577,1
ENSMUSG00000025925,Terf1,0.03166662390860036,1.2414155631187747,0.14126137403375125,0.016886709582683266,-0.3981578054893946,0.963986900421099,0.003910472049840303,-1.7506990843670769,0.3113990557238641,0.0173369945619986,0.5893788252311234,1
ENSMUSG00000067795,4930444P10Rik,0.04268110178985266,0.16168837064804098,0.9982593163579991,0.050660128748049794,0.528285587540525,0.7627326017261539,0.007820944099680606,-2.0282330598959852,0.09855099610335344,0.0693479782479944,1.0977200443493667,1
ENSMUSG00000043716,Rpl7,0.08949263278517493,-0.17957120249125547,0.8792962460718909,0.103431096193935,0.1763002587969824,1,0.07820944099680605,-0.2912674657297796,1,0.19070694018198459,1.1419198482599016,0.7837857039089096
ENSMUSG00000025921,Rdh10,0.0013768097351565373,-1.2060434138524458,0.7424591743208855,0.0042216773956708165,0.7173194119305419,1,0.007820944099680606,1.8786575357125335,0.6258448523207646,0,2.0488104438684207,1
ENSMUSG00000025920,Stau2,0,-0.8841153189650832,1,0,0.13235691120938675,1,0,1.2936950349913765,1,0.0173369945619986,5.633772944589577,0.4448292000760255
ENSMUSG00000089982,Gm7568,0,-4.054040320407396,0.0015696695622974713,0.008443354791341633,-0.35306991596085613,1,0.050836136647923934,3.7791218621616185,0.00018071928858852211,0,0.46384794314726463,1
ENSMUSG00000025939,Ube2w,0.02615938496797421,-1.116776075755359,0.0960304905024808,0.03377341916536653,-0.4240364373149994,0.8573855746120048,0.11340368944536877,1.9911322649709455,0.0015090150999362431,0.0173369945619986,-0.3885948684388776,1
ENSMUSG00000079658,Eloc,0.07710134516876609,-0.6210809131312902,0.31756777838765,0.11398528968311204,0.31380378254691754,0.8448567339154142,0.1251351055948897,0.4432713910418866,0.8071698995049533,0.1386959564959888,0.6438266092534994,1
ENSMUSG00000097744,D030040B21Rik,0.005507238940626149,2.4378127759222785,0.21432742616528036,0,-1.1895711836779768,0.7666880603150507,0,-0.028233059895986123,1,0,2.311844849702215,1
ENSMUSG00000025940,Tmem70,0.005507238940626149,0.11588468103491589,1,0,-2.0375680902329263,0.6070847262210863,0.011731416149520908,1.7087325342702204,0.5586284253385283,0.0173369945619986,2.633772944589577,1
ENSMUSG00000101640,Gm28376,0.0013768097351565373,-0.8841153189650841,0.8815963627872857,0.006332516093506224,2.132356911209386,0.4561931057045064,0,-0.028233059895986123,1,0,2.311844849702215,1
ENSMUSG00000042686,Jph1,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000100110,Gm28783,0.0013768097351565373,1.1158846810349168,0.7686026217491438,0,0.13235691120938675,1,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000025777,Gdap1,0,-1.4690778196862393,0.7702699075548564,0.0042216773956708165,2.717319411930542,0.4561931057045064,0,0.7087325342702204,1,0,3.0488104438684207,1
ENSMUSG00000109887,Gm28756,0.0027536194703130746,0.11588468103491678,1,0.0042216773956708165,1.1323569112093859,1,0,-0.028233059895986123,1,0,2.311844849702215,1
ENSMUSG00000067773,Defb41,0,-2.206043413852446,0.3789453879941949,0.008443354791341633,3.4542850060967485,0.11448411664766846,0,-0.028233059895986123,1,0,2.311844849702215,1
ENSMUSG00000100538,Gm28340,0,-0.8841153189650832,1,0,0.13235691120938675,1,0.003910472049840303,3.2936950349913774,0.5586284253385283,0,3.633772944589577,1
ENSMUSG00000043760,Pkhd1,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000089914,4930486I03Rik,0,-2.691470241022688,0.18381424785850048,0.006332516093506224,1.1323569112093859,0.8700823508526803,0.011731416149520908,2.2936950349913774,0.3717764075002759,0,1.8264180225319722,1
ENSMUSG00000025931,Paqr8,0.027536194703130748,1.186274008926314,0.20164618516531688,0.014775870884847856,-0.3912050448476281,1,0.007820944099680606,-0.9286973863450712,0.7590974039750478,0,-0.2731176510189419,1
ENSMUSG00000041809,Efhc1,0.08949263278517493,0.4323583458301701,0.5856532864143025,0.08443354791341633,0.2045066969652205,1,0.035194248448562726,-1.1525611948981869,0.2950592651614329,0.05201098368599579,-0.2117171063547989,1
ENSMUSG00000041779,Tram2,0.0027536194703130746,-0.6210809131312898,0.9373505596141917,0.008443354791341633,1.8693225053755924,0.4561931057045064,0,-0.5136598870662281,1,0,1.8264180225319722,1
ENSMUSG00000025934,Gsta3,0.0013768097351565373,1.1158846810349168,0.7686026217491438,0,0.13235691120938675,1,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000028033,Kcnq5,0.0027536194703130746,1.7008471817560729,0.5583427499029634,0,-0.4526055895117693,1,0,0.7087325342702204,1,0,3.0488104438684207,1
ENSMUSG00000073730,4933415F23Rik,0.14594183192659296,0.5535709192589597,0.34633282082785877,0.10554193489177041,-0.27203334386995026,0.964504183706084,0.09776180124600756,-0.3277933417548935,1,0.05201098368599579,-0.87402169560912,1
ENSMUSG00000026156,B3gat2,0.0013768097351565373,1.1158846810349168,0.7686026217491438,0,0.13235691120938675,1,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000026155,Smap1,0.008260858410939225,-4.416610399792105,0.00000000000000023832448534920237,0.26385483722942604,2.683372080007204,0.00000000029964377053623917,0.13686652174441058,0.40833760093249927,0.8343085242813482,0.0173369945619986,-1.7499313478844756,1
ENSMUSG00000026154,Sdhaf4,0.0702172964929834,1.4240069763972478,0.015628194641275652,0.029551741769695713,-0.8187334883096682,0.4829078697376264,0.011731416149520908,-1.8148294217867926,0.12252341163419612,0.05201098368599579,0.5252484878114072,1
ENSMUSG00000026153,Fam135a,0.011014477881252299,-0.03611841241013369,1,0.01055419348917704,0.016879693789449313,1,0,-1.8762299664509365,0.4912704408871677,0.0693479782479944,3.148346117419334,0.2633828458217981
ENSMUSG00000026147,Col9a1,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000026141,Col19a1,0.008260858410939225,1.9232396030925205,0.24487523939845687,0.0021108386978354082,-0.6749980108482188,0.9345527046061542,0,-0.7063049650086244,1,0,1.6337729445895768,1
ENSMUSG00000073725,Lmbrd1,0.011014477881252299,-1.3580465072974963,0.12759726478204256,0.04010593525887275,1.6469300840391439,0.07138813292135078,0.011731416149520908,-0.6131955606171413,1,0.0346739891239972,1.264539134923858,1
ENSMUSG00000099392,Gm29414,0.0027536194703130746,-0.8841153189650841,0.7686026217491438,0.008443354791341633,1.4542850060967485,0.739039159324523,0.003910472049840303,0.4863401129337728,1,0,1.6337729445895768,1
ENSMUSG00000033569,Adgrb3,0.0027536194703130746,-0.29915281824392803,1,0.0021108386978354082,-0.18957118367797765,1,0,-0.29126746572978046,1,0.0346739891239972,4.218735445310733,0.4448292000760255
ENSMUSG00000073722,4931408C20Rik,0,-1.4690778196862393,0.7702699075548564,0,-0.4526055895117693,1,0.007820944099680606,3.8786575357125335,0.18839794210986924,0,3.0488104438684207,1
ENSMUSG00000048411,Gm597,0.0013768097351565373,-1.2060434138524458,0.7424591743208855,0.0021108386978354082,-0.18957118367797765,1,0.011731416149520908,2.7087325342702213,0.23319527186185332,0,2.0488104438684207,1
ENSMUSG00000048874,Phf3,0.0027536194703130746,-0.29915281824392803,1,0.006332516093506224,1.5473944104882298,0.6764629773203754,0,-0.29126746572978046,1,0,2.0488104438684207,1
ENSMUSG00000026064,Ptp4a1,0,-0.8841153189650832,1,0,0.13235691120938675,1,0.003910472049840303,3.2936950349913774,0.5586284253385283,0,3.633772944589577,1
ENSMUSG00000086727,4931428L18Rik,0.03717386284922651,0.4638079844552223,0.7584143905954509,0.018997548280518674,-0.867643088790615,0.5925427609133648,0.023462832299041815,-0.32521479765311767,1,0.10402196737199158,2.0148631119450826,0.4448292000760255
ENSMUSG00000050217,Lgsn,0.0013768097351565373,1.1158846810349168,0.7686026217491438,0,0.13235691120938675,1,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000026063,Pih1d3,0.004130429205469612,-0.4690778196862402,0.9756447213921654,0.008443354791341633,1.132356911209385,0.7627326017261539,0,-0.8762299664509365,0.9121401281163258,0.0173369945619986,2.633772944589577,1
ENSMUSG00000026058,Khdrbs2,0,-1.884115318965084,0.5630794880419474,0.006332516093506224,3.132356911209386,0.24420286545929148,0,0.2936950349913765,1,0,2.633772944589577,1
ENSMUSG00000091318,Gm5415,0.004130429205469612,0.11588468103491589,1,0.006332516093506224,1.1323569112093859,0.8448567339154142,0,-0.5136598870662281,1,0,1.8264180225319722,1
ENSMUSG00000026134,Prim2,0.015144907086721912,1.3789190868687102,0.30613678499988534,0.008443354791341633,-0.13067749462440847,1,0,-1.7063049650086244,0.599326879137009,0,0.6337729445895768,1
ENSMUSG00000004768,Rab23,0.011014477881252299,2.285809682477229,0.10817220905612002,0,-2.1895711836779768,0.4194389419396487,0.003910472049840303,0.12377003354906435,1,0,1.3118448497022142,1
ENSMUSG00000042197,Zfp451,0.0330434336437569,-1.898470611942154,0.00012227621264652736,0.14775870884847858,1.5007443171894073,0.003435551394212831,0.11340368944536877,0.6156231298787387,0.5963810420966426,0.0173369945619986,-1.3204233657972986,1
ENSMUSG00000042182,Bend6,0.0027536194703130746,0.7008471817560729,0.8687316170335938,0.0021108386978354082,0.5473944104882298,1,0,0.2936950349913765,1,0,2.633772944589577,1
ENSMUSG00000026131,Dst,0.022028955762504597,0.03342252084294284,1,0.03377341916536653,1.0498947510174128,0.4042730601501319,0.003910472049840303,-1.7506990843670769,0.3113990557238641,0,-0.4536898966607623,1
ENSMUSG00000042111,Ccdc115,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000026127,Imp4,0.01652171682187845,1.2313618984548516,0.3571502265084447,0.006332516093506224,-0.7745336843991337,0.7891175338821729,0.003910472049840303,-0.7937678062589626,1,0.0173369945619986,1.5463101033392377,1
ENSMUSG00000026126,Ptpn18,0.005507238940626149,1.4378127759222785,0.5279717729285407,0.0021108386978354082,-0.18957118367797765,1,0,-0.29126746572978046,1,0,2.0488104438684207,1
ENSMUSG00000100280,Gm28417,0.0013768097351565373,1.1158846810349168,0.7686026217491438,0,0.13235691120938675,1,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000101223,4930568A12Rik,0.012391287616408836,0.11588468103491589,1,0.014775870884847856,0.5473944104882289,0.963986900421099,0.007820944099680606,-0.20880530553780652,1,0,0.3858454311459907,1
ENSMUSG00000026125,Prss39,0.1404345929859668,-0.12835212934475182,0.970049539861427,0.1562020636398202,0.13235691120938498,1,0.18379218634249422,0.4110519856295354,0.7902880630716215,0,-3.1735819774680274,0.45680347405854016
ENSMUSG00000037529,Prss40,0.023405765497661137,-0.29915281824392803,0.8687316170335938,0.025330064374024897,-0.025184365777094264,1,0.043015192548243326,0.9717669401040148,0.5586284253385283,0,-0.723779060028507,1
ENSMUSG00000045815,1700101I19Rik,0.024782575232817673,0.19388719303618895,1,0.025330064374024897,0.24783412862932153,1,0.01955236024920151,-0.07553877467434233,1,0,-0.5361520568527354,1
ENSMUSG00000037503,Fam168b,0,-0.8841153189650832,1,0,0.13235691120938675,1,0,1.2936950349913765,1,0.0173369945619986,5.633772944589577,0.4448292000760255
ENSMUSG00000026123,Plekhb2,0.0027536194703130746,1.7008471817560729,0.5405876944974279,0,-0.4526055895117693,1,0,0.7087325342702204,1,0,3.0488104438684207,1
ENSMUSG00000103708,Gm33222,0.0027536194703130746,0.7008471817560729,0.902055351636374,0.0021108386978354082,0.5473944104882298,1,0,0.2936950349913765,1,0,2.633772944589577,1
ENSMUSG00000104201,4930535G08Rik,0.005507238940626149,1.4378127759222785,0.5364011856929786,0,-1.4526055895117702,0.7926981844888596,0.003910472049840303,0.9717669401040148,1,0,2.0488104438684207,1
ENSMUSG00000102202,Gm33280,0,-0.8841153189650832,1,0,0.13235691120938675,1,0.003910472049840303,3.2936950349913774,0.5586284253385283,0,3.633772944589577,1
ENSMUSG00000102762,4930403P22Rik,0,-3.691470241022688,0.009305713186176815,0.016886709582683266,1.717319411930541,0.3320586031543718,0.01955236024920151,1.7087325342702204,0.36784676008992917,0,0.8264180225319722,1
ENSMUSG00000010453,Kansl3,0.012391287616408836,1.8528502752011224,0.17965503564932014,0.0021108386978354082,-1.3270747074279123,0.7348066086681936,0,-1.2912674657297805,0.7399023002058316,0.0173369945619986,2.1743413259522795,1
ENSMUSG00000037432,Fer1l5,0.004130429205469612,0.5309221803137607,0.9246568974195052,0.0042216773956708165,0.7173194119305419,1,0,-0.29126746572978046,1,0,2.0488104438684207,1
ENSMUSG00000001143,Lman2l,0.011014477881252299,0.9638815875898663,0.5883392186516659,0.0042216773956708165,-0.7421122067067563,0.8421279856092041,0.003910472049840303,-0.2912674657297796,1,0.0173369945619986,2.0488104438684207,1
ENSMUSG00000037408,Cnnm4,0.0027536194703130746,0.7008471817560729,0.8687316170335938,0.0021108386978354082,0.5473944104882298,1,0,0.2936950349913765,1,0,2.633772944589577,1
ENSMUSG00000067653,Ankrd23,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000079610,Ankrd39,0.006884048675782687,0.37891908686871023,1,0.0021108386978354082,-1.0375680902329272,0.8216079643504695,0,-1.0282330598959861,1,0.05201098368599579,3.8264180225319717,0.37675212406254716
ENSMUSG00000026121,Sema4c,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000087589,D430040D24Rik,0.005507238940626149,1.4378127759222785,0.5275179890393318,0,-1.4526055895117702,0.7858642791241737,0,-0.29126746572978046,1,0.0173369945619986,3.311844849702215,0.9455118993886005
ENSMUSG00000046337,Fam178b,0.14181140272112336,0.7288615579256685,0.1770269192107532,0.10765277358960582,-0.0740939662580411,1,0.02737330434888212,-2.063856969626707,0.01449316009612205,0.1560329510579874,0.6158510365923138,1
ENSMUSG00000061518,Cox5b,0.14594183192659296,0.6094241539924772,0.2758569635946465,0.12242864447445367,0.06080365018435119,1,0.01955236024920151,-2.5889480143704646,0.0015953901417565352,0.20804393474398317,0.9248217265929668,0.8896996497859777
ENSMUSG00000037351,Actr1b,0.00963766814609576,1.5309221803137607,0.34633282082785877,0.0042216773956708165,-0.28268058806945895,1,0,-1.0282330598959861,0.9121401281163258,0,1.3118448497022142,1
ENSMUSG00000102416,4933424G06Rik,0.011014477881252299,-1.5215452395803757,0.06266312728814082,0.052770967445885206,2.3733650107131803,0.0015124357097536733,0.007820944099680606,-1.2088053055378065,0.5586284253385283,0,-0.5361520568527354,1
ENSMUSG00000026117,Zap70,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000026116,Tmem131,0.0013768097351565373,0.11588468103491678,1,0,-0.4526055895117693,1,0.003910472049840303,2.2936950349913774,0.7902880630716215,0,3.0488104438684207,1
ENSMUSG00000102930,Gm38115,0,-0.8841153189650832,1,0,0.13235691120938675,1,0,1.2936950349913765,1,0.0173369945619986,5.633772944589577,0.4448292000760255
ENSMUSG00000050122,Vwa3b,0.023405765497661137,-1.9236436831517212,0.0006571439789291579,0.08865522530908715,0.943911821796275,0.24420286545929148,0.11340368944536877,1.2463893202130198,0.08655056433240615,0.0346739891239972,-0.2569979856556648,1
ENSMUSG00000026113,Inpp4a,0.0013768097351565373,-1.884115318965084,0.30758866303223037,0.01055419348917704,1.717319411930542,0.5794952943674281,0.007820944099680606,1.0713026136549288,0.9139485485043776,0,1.4638479431472646,1
ENSMUSG00000086064,4930439A04Rik,0,-1.884115318965084,0.5630794880419474,0.006332516093506224,3.132356911209386,0.24420286545929148,0,0.2936950349913765,1,0,2.633772944589577,1
ENSMUSG00000026112,Coa5,0.0027536194703130746,-0.8841153189650841,0.7686026217491438,0.0021108386978354082,-0.6749980108482188,0.9360406467296211,0.01564188819936121,2.61562312987874,0.15538490051172554,0,1.6337729445895768,1
ENSMUSG00000026111,Unc50,0.03855067258438304,2.166510754104884,0.0038700530851211523,0,-3.9969261057355805,0.0012247882073563284,0.003910472049840303,-1.7937678062589626,0.32274590286758115,0.08668497280999299,2.3118448497022137,0.4448292000760255
ENSMUSG00000026110,Mgat4a,0,-4.276432741743844,0.00021133388608225392,0.027440903071860305,1.9397118332669896,0.06920363566936619,0.02737330434888212,1.4863401129337728,0.2894762252344128,0,0.2414555218108161,1
ENSMUSG00000026090,2010300C02Rik,0.0013768097351565373,-0.8841153189650841,0.8815963627872857,0.006332516093506224,2.132356911209386,0.4561931057045064,0,-0.028233059895986123,1,0,2.311844849702215,1
ENSMUSG00000089767,4930556I23Rik,0,-0.8841153189650832,1,0,0.13235691120938675,1,0.003910472049840303,3.2936950349913774,0.5586284253385283,0,3.633772944589577,1
ENSMUSG00000060771,Tsga10,0.11152158854767953,0.32368956614831745,0.7328743597910978,0.10132025749609959,0.04662703718350114,1,0.06256755279744484,-0.706304965008623,0.6975042410953389,0.10402196737199158,0.25130330776716336,1
ENSMUSG00000026088,Mitd1,0,-2.46907781968624,0.303344981660463,0.0021108386978354082,-0.18957118367797765,1,0,-0.29126746572978046,1,0.0693479782479944,5.9557010394769385,0.047734427948832786
ENSMUSG00000026087,Mrpl30,0.045434721260165734,-0.4690778196862402,0.6372991421655229,0.06754683833073306,0.4763113124267466,0.7627326017261539,0.06647802484728514,0.3975308459759166,0.9835826387241079,0.0173369945619986,-0.7412664867573477,1
ENSMUSG00000058407,Txndc9,0.04681153099532227,0.0752426965375701,1,0.06965767702856847,1.0103663868307744,0.20068158102199082,0.003910472049840303,-2.8148294217867926,0.015518373642532314,0.0173369945619986,-0.47475151218859235,1
ENSMUSG00000026083,Eif5b,0.1142752080179926,-0.8493499008044076,0.07476504014528176,0.3039607724882988,1.6257654740411012,0.00012184766269063807,0.043015192548243326,-2.0039855136493085,0.008685316101522898,0.1386959564959888,-0.09716886194885976,1
ENSMUSG00000026082,Rev1,0.004130429205469612,0.11588468103491589,1,0.0021108386978354082,-0.4526055895117711,1,0,-0.5136598870662281,1,0.0346739891239972,3.896807350423371,0.4448292000760255
ENSMUSG00000102716,Gm5099,0.0013768097351565373,-0.4690778196862393,1,0.0021108386978354082,0.5473944104882298,1,0.003910472049840303,1.7087325342702213,0.9139485485043776,0,2.633772944589577,1
ENSMUSG00000037138,Aff3,0,-1.884115318965084,0.5630794880419474,0.0042216773956708165,1.717319411930542,0.739039159324523,0.003910472049840303,1.7087325342702213,0.9225503415141162,0,2.633772944589577,1
ENSMUSG00000085391,Gm16150,0,-1.4690778196862393,0.8151893931958957,0,-0.4526055895117693,1,0.007820944099680606,3.8786575357125335,0.23993897234832418,0,3.0488104438684207,1
ENSMUSG00000026078,Pdcl3,0,-0.8841153189650832,1,0,0.13235691120938675,1,0,1.2936950349913765,1,0.0173369945619986,5.633772944589577,0.4448292000760255
ENSMUSG00000104188,Gm37821,0,-0.8841153189650832,1,0.0021108386978354082,2.132356911209386,0.7627326017261539,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000026077,Npas2,0,-0.8841153189650832,1,0,0.13235691120938675,1,0,1.2936950349913765,1,0.0173369945619986,5.633772944589577,0.4448292000760255
ENSMUSG00000073702,Rpl31,0.18036207530550638,0.5455689562781609,0.33262768869729525,0.12031780577661827,-0.4359268483651406,0.7627326017261539,0.09385132919616726,-0.7419288747393447,0.5589299262507677,0.2773919129919776,0.9865261656140774,0.738522573960436
ENSMUSG00000003134,Tbc1d8,0.0013768097351565373,1.1158846810349168,0.7686026217491438,0,0.13235691120938675,1,0,1.2936950349913765,1,0,3.633772944589577,1
ENSMUSG00000003135,Cnot11,0.01652171682187845,1.494396304288646,0.21922095260112023,0.006332516093506224,-0.6749980108482188,0.9300605940148536,0,-1.7937678062589635,0.4742293975285723,0.0173369945619986,1.6337729445895768,1
ENSMUSG00000050967,Creg2,0.008260858410939225,2.9232396030925205,0.0786963850764505,0,-1.6749980108482179,0.6986004427350705,0,-0.5136598870662281,1,0,1.8264180225319722,1
ENSMUSG00000057173,Rfx8,0.050941960200791885,1.0418840995911394,0.14770290790009788,0.03166258046753112,-0.25996051156937483,1,0.007820944099680606,-1.9027021778121265,0.14836115694818583,0.0346739891239972,0.4373757317860729,1
