Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value
ENSMUSG00000025915,Sgk3,0.0014071888998142684,-0.4092143328022164,1,0.0020587050617291856,0.4946630382277073,1,0,0.264951472044352,1,0.017864077669902913,4.0929552001072995,0.7550019981306856,0,7.487185893308316,1
ENSMUSG00000098234,Snhg6,0.011257511198514147,0.17574816791894055,1,0.016469640493833485,1.0796255389488643,0.7062579312586035,0,-1.822511369205988,0.4622659621605678,0,0.5904548595781165,1,0,5.399723052057977,1
ENSMUSG00000025916,Ppp1r42,0.06050912269201355,0.02046994244102951,1,0.06176115185187557,0.07962553894886382,1,0.06923076923076925,0.30342561985898797,1,0,-1.845644255228557,1,0,2.9636239372513034,1
ENSMUSG00000025917,Cops5,0.10835354528569868,0.2713258279011712,0.7615163739146227,0.10087654802473009,0.06527024597179398,1,0.06153846153846155,-0.713674877163081,0.6143193400118416,0.1250485436893204,0.5180463640500661,1,0,2.2583672028124355,1
ENSMUSG00000056763,Cspp1,0.032365344695728174,0.005823166476628394,1,0.01852834555556267,-0.9559983707818578,0.47024399573752323,0.05000000000000001,0.8628530284730065,0.548743172810742,0.05359223300970874,1.123328849150818,1,0.9019607843137255,4.872476049193108,1
ENSMUSG00000067851,Arfgef1,0.007035944499071343,-0.04664425341750711,1,0.008234820246916743,0.401553633836226,1,0,-1.320011028676805,0.7262783454784094,0.03572815533980583,2.940952106662249,0.6278797984089998,0,5.90222339258716,1
ENSMUSG00000042501,Cpa6,0,-2.4092143328022155,0.24830965926408183,0.010293525308645928,3.6645880396700194,0.057301256592605404,0,-0.320011028676805,1,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000048960,Prex2,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000057715,A830018L16Rik,0.004221566699442805,2.1757481679189397,0.32911730409488954,0,-0.9203744610511375,0.9678061378771592,0,0.264951472044352,1,0,2.6779177008284556,1,0,7.487185893308316,1
ENSMUSG00000101314,Gm29663,0,-2.4092143328022155,0.24830965926408183,0.010293525308645928,3.6645880396700194,0.057301256592605404,0,-0.320011028676805,1,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000099498,Gm29283,0.007035944499071343,-0.04664425341750711,1,0.010293525308645928,0.8572331176124157,0.8069335733947675,0.003846153846153847,-0.19448014659294532,1,0,1.0929552001072995,1,0,5.90222339258716,1
ENSMUSG00000005886,Ncoa2,0.005628755599257074,-0.0872862379148529,1,0.0061761151851875565,0.27227061689125964,1,0,-1.0569766228430106,0.9143273945186581,0.03572815533980583,3.2628802015496117,0.5650440129333983,0,6.165257798420954,1
ENSMUSG00000025935,Tram1,0.08583852288867037,1.129944478305816,0.04188796580107735,0.043232806296312896,-0.6308678438561519,0.6831919831265029,0.02307692307692308,-1.3706371017467727,0.2216886015531251,0.07145631067961165,0.5241123647494206,1,0,2.9480270822002854,1
ENSMUSG00000067813,Xkr9,0,-0.8242518320810603,1,0,0.07962553894886248,1,0.003846153846153847,3.264951472044353,0.548743172810742,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000092083,Kcnb2,0,-0.8242518320810603,1,0,0.07962553894886248,1,0.003846153846153847,3.264951472044353,0.548743172810742,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000025925,Terf1,0.032365344695728174,1.3012790500027993,0.13614506746569674,0.016469640493833485,-0.4508891777499162,0.9660917690427178,0.003846153846153847,-1.7794426473141014,0.3045078288456,0.017864077669902913,0.6335235814700022,1,0,4.399723052057977,1
ENSMUSG00000067795,4930444P10Rik,0.04221566699442805,0.12994447830581546,1,0.05146762654322964,0.5706118914610059,0.7524283250820564,0.007692307692307694,-2.0569766228430106,0.09934982589443024,0.07145631067961165,1.1418648005882464,1,0,3.5329895829214415,1
ENSMUSG00000043716,Rpl7,0.09006008958811318,-0.15943602367068888,0.9452185890802073,0.10293525308645927,0.16708838019920336,1,0.07692307692307694,-0.3200110286768041,1,0.19650485436893203,1.1860646044987813,0.6922727874378718,0,2.2973613344282993,1
ENSMUSG00000025921,Rdh10,0.0014071888998142684,-1.146179926968422,0.7432066373533027,0.004117410123458371,0.6645880396700194,1,0.007692307692307694,1.849913972765509,0.6316055376908739,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000025920,Stau2,0,-0.8242518320810603,1,0,0.07962553894886248,1,0,1.264951472044352,1,0.017864077669902913,5.677917700828456,0.4575932868051701,0,8.487185893308316,1
ENSMUSG00000089982,Gm7568,0,-3.9941768335233716,0.0017944033430895337,0.008234820246916743,-0.4058012882213786,1,0.05000000000000001,3.750378299214594,0.00019909311253674347,0,0.5079926993861434,1,0,5.317260891866004,1
ENSMUSG00000025939,Ube2w,0.026736589096471104,-1.0569125888713344,0.11668028988761688,0.03293928098766697,-0.4767678095755219,0.7873898396960073,0.11153846153846156,1.962388702023921,0.0017294330929032583,0.017864077669902913,-0.34445011219999877,1,0,3.442791773949863,1
ENSMUSG00000079658,Eloc,0.07458101169015623,-0.6840741740327996,0.24828162111670524,0.11734618851856359,0.3830176823987985,0.7528677871236493,0.1230769230769231,0.4145278280948621,0.8115407723625528,0.1429126213592233,0.6879713654923787,1,0,2.2487811539832374,1
ENSMUSG00000097744,D030040B21Rik,0.005628755599257074,2.4976762628063023,0.200828796276831,0,-1.2423025559384993,0.7528677871236493,0,-0.05697662284301064,1,0,2.355989605941094,1,0,7.165257798420955,1
ENSMUSG00000025940,Tmem70,0.005628755599257074,0.17574816791894055,1,0,-2.090299462493449,0.4695236520294035,0.01153846153846154,1.679988971323196,0.548743172810742,0.017864077669902913,2.6779177008284556,1,0,6.317260891866004,1
ENSMUSG00000101640,Gm28376,0.0014071888998142684,-0.8242518320810595,0.8858400127684505,0.0061761151851875565,2.0796255389488634,0.47024399573752323,0,-0.05697662284301064,1,0,2.355989605941094,1,0,7.165257798420955,1
ENSMUSG00000042686,Jph1,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000100110,Gm28783,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000025777,Gdap1,0,-1.4092143328022164,0.7725784683068253,0.004117410123458371,2.6645880396700194,0.47024399573752323,0,0.6799889713231959,1,0,3.0929552001072995,1,0,7.90222339258716,1
ENSMUSG00000109887,Gm28756,0.0014071888998142684,-0.8242518320810595,0.8858400127684505,0.0061761151851875565,2.0796255389488634,0.47024399573752323,0,-0.05697662284301064,1,0,2.355989605941094,1,0,7.165257798420955,1
ENSMUSG00000067773,Defb41,0,-2.146179926968422,0.3798911781270955,0.008234820246916743,3.401553633836225,0.12298405991335207,0,-0.05697662284301064,1,0,2.355989605941094,1,0,7.165257798420955,1
ENSMUSG00000100538,Gm28340,0,-0.8242518320810603,1,0,0.07962553894886248,1,0.003846153846153847,3.264951472044353,0.548743172810742,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000043760,Pkhd1,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000089914,4930486I03Rik,0,-2.631606754138663,0.18638847108909065,0.0061761151851875565,1.0796255389488634,0.8799598767355917,0.01153846153846154,2.264951472044353,0.3687472587290955,0,1.8705627787708519,1,0,6.679830971250713,1
ENSMUSG00000025931,Paqr8,0.028143777996285372,1.2461374958103386,0.19485067704256767,0.0144109354321043,-0.4439364171081488,0.9660917690427178,0.007692307692307694,-0.9574409492920957,0.757422045381086,0,-0.2289728947800631,1,0,4.580295297699798,1
ENSMUSG00000041809,Efhc1,0.08865290068829891,0.3943884543942806,0.6289962597408234,0.08646561259262579,0.25796278020737606,0.9660917690427178,0.034615384615384624,-1.1813047578452114,0.28619320754007865,0.05359223300970874,-0.16757235011591964,1,0,2.6045428439464753,1
ENSMUSG00000041779,Tram2,0.002814377799628537,-0.561217426247266,0.9411679808850715,0.008234820246916743,1.816591133115069,0.47024399573752323,0,-0.5424034500132526,1,0,1.8705627787708519,1,0,6.679830971250713,1
ENSMUSG00000025934,Gsta3,0.0014071888998142684,1.1757481679189397,0.7615163739146227,0,0.07962553894886248,1,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000028033,Kcnq5,0.002814377799628537,1.7607106686400957,0.543545791481668,0,-0.5053369617722936,1,0,0.6799889713231959,1,0,3.0929552001072995,1,0,7.90222339258716,1
ENSMUSG00000073730,4933415F23Rik,0.14494045668086966,0.5186358814419489,0.38103644472027653,0.10911136827164684,-0.20988107824612134,1,0.09615384615384617,-0.356536904701918,1,0.05359223300970874,-0.8298769393702408,1,0,1.9558044327920046,1
ENSMUSG00000026156,B3gat2,0.0014071888998142684,1.1757481679189397,0.7615163739146227,0,0.07962553894886248,1,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000026155,Smap1,0.00844313339888561,-4.356746912908081,0.0000000000000005985708011991126,0.25322072259268985,2.541968753006064,0.000000003075070770561277,0.14230769230769233,0.47945598395048705,0.7195192076364689,0.017864077669902913,-1.7057865916455968,1,0,2.094868470529556,1
ENSMUSG00000026154,Sdhaf4,0.07176663389052769,1.483870463281272,0.011453011332895757,0.0288218708642086,-0.8714648605701898,0.47024399573752323,0.01153846153846154,-1.8435729847338171,0.09950148698830291,0.05359223300970874,0.5693932440502865,1,0,3.3172608918660043,1
ENSMUSG00000026153,Fam135a,0.011257511198514147,0.02374507447389007,1,0.010293525308645928,-0.03585167847107229,1,0,-1.904973529397961,0.4835602376884645,0.05359223300970874,2.771027105219937,0.4575932868051701,0.9019607843137255,6.399723052057977,1
ENSMUSG00000026147,Col9a1,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000026141,Col19a1,0.00844313339888561,1.9831030899765434,0.23332362581246824,0.0020587050617291856,-0.7277293831087404,0.9226021877733008,0,-0.7350485279556489,1,0,1.6779177008284556,1,0,6.487185893308316,1
ENSMUSG00000073725,Lmbrd1,0.009850322298699879,-1.524691550222152,0.06670931369399408,0.04117410123458371,1.7715032435865314,0.033132020663244666,0.01153846153846154,-0.6419391235641667,0.9143273945186581,0.03572815533980583,1.3086838911627368,1,0,4.442791773949863,1
ENSMUSG00000099392,Gm29414,0.002814377799628537,-0.8242518320810595,0.7640079736595816,0.008234820246916743,1.401553633836225,0.7528677871236493,0.003846153846153847,0.45759654998674826,1,0,1.6779177008284556,1,0,6.487185893308316,1
ENSMUSG00000033569,Adgrb3,0.002814377799628537,-0.23928933135990338,1,0.0020587050617291856,-0.24230255593849837,1,0,-0.320011028676805,1,0.03572815533980583,4.262880201549612,0.4575932868051701,0,6.90222339258716,1
ENSMUSG00000073722,4931408C20Rik,0,-1.4092143328022164,0.7725784683068253,0,-0.5053369617722936,1,0.007692307692307694,3.849913972765509,0.1898501911464561,0,3.0929552001072995,1,0,7.90222339258716,1
ENSMUSG00000048411,Gm597,0.0014071888998142684,-1.146179926968422,0.7432066373533027,0.0020587050617291856,-0.24230255593849837,1,0.01153846153846154,2.679988971323197,0.2347044611361679,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000048874,Phf3,0,-2.4092143328022155,0.24830965926408183,0.010293525308645928,3.6645880396700194,0.057301256592605404,0,-0.320011028676805,1,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000026064,Ptp4a1,0,-0.8242518320810603,1,0,0.07962553894886248,1,0.003846153846153847,3.264951472044353,0.548743172810742,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000086727,4931428L18Rik,0.03799410029498525,0.523671471339247,0.6763160775248872,0.020587050617291856,-0.746345061276088,0.6909858857908985,0.02307692307692308,-0.3539583606001422,1,0.08932038834951456,1.8034485829123148,0.6278797984089998,0,3.872476049193108,1
ENSMUSG00000050217,Lgsn,0.0014071888998142684,1.1757481679189397,0.7615163739146227,0,0.07962553894886248,1,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000026063,Pih1d3,0.004221566699442805,-0.40921433280221553,0.9796934375482581,0.008234820246916743,1.0796255389488634,0.7528677871236493,0,-0.904973529397961,0.9113582822173532,0.017864077669902913,2.6779177008284556,1,0,6.317260891866004,1
ENSMUSG00000026058,Khdrbs2,0,-1.8242518320810595,0.5633336289876496,0.0061761151851875565,3.0796255389488634,0.2548487022959068,0,0.264951472044352,1,0,2.6779177008284556,1,0,7.487185893308316,1
ENSMUSG00000091318,Gm5415,0.002814377799628537,-0.561217426247266,0.9411679808850715,0.008234820246916743,1.816591133115069,0.47024399573752323,0,-0.5424034500132526,1,0,1.8705627787708519,1,0,6.679830971250713,1
ENSMUSG00000026134,Prim2,0.015479077897956954,1.438782573752734,0.301034715435109,0.008234820246916743,-0.18340886688493008,1,0,-1.735048527955649,0.6020968067823567,0,0.6779177008284556,1,0,5.487185893308316,1
ENSMUSG00000004768,Rab23,0.011257511198514147,2.345673169361252,0.10120682212639774,0,-2.2423025559384993,0.42233073609950483,0.003846153846153847,0.09502647060203984,1,0,1.355989605941093,1,0,6.165257798420954,1
ENSMUSG00000042197,Zfp451,0.032365344695728174,-1.911714673331399,0.00012273936271788995,0.144109354321043,1.448012944928886,0.005856008763033502,0.1153846153846154,0.6492921741002795,0.5416790522191357,0.017864077669902913,-1.2762786095584198,1,0,2.5214016086462294,1
ENSMUSG00000042182,Bend6,0.002814377799628537,0.7607106686400957,0.8643277855483287,0.0020587050617291856,0.4946630382277073,1,0,0.264951472044352,1,0,2.6779177008284556,1,0,7.487185893308316,1
ENSMUSG00000026131,Dst,0.021107833497214026,-0.07217934552464467,1,0.034997986049396156,1.1620876991408364,0.30141161258357796,0.003846153846153847,-1.7794426473141014,0.3045078288456,0,-0.4095451404218835,1,0,4.399723052057977,1
ENSMUSG00000042111,Ccdc115,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000026127,Imp4,0.01688626679777122,1.2912253853388762,0.2719822498238584,0.0061761151851875565,-0.8272650566596544,0.7810539720466155,0.003846153846153847,-0.8225113692059871,0.9113582822173532,0.017864077669902913,1.5904548595781165,1,0,5.317260891866004,1
ENSMUSG00000026126,Ptpn18,0.005628755599257074,1.4976762628063023,0.5133631094428991,0.0020587050617291856,-0.24230255593849837,1,0,-0.320011028676805,1,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000100280,Gm28417,0.0014071888998142684,1.1757481679189397,0.7615163739146227,0,0.07962553894886248,1,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000101223,4930568A12Rik,0.012664700098328418,0.17574816791894055,1,0.0144109354321043,0.4946630382277082,1,0.007692307692307694,-0.23754886848483103,1,0,0.4299901873848704,1,0,5.239258379864731,1
ENSMUSG00000026125,Prss39,0.14071888998142684,-0.12023665971614017,0.9712418018260625,0.15234417456795973,0.07962553894886382,1,0.1884615384615385,0.4575965499867478,0.7008043153586717,0,-3.1294372212291486,0.5388004221290296,0,1.6798309712507127,1
ENSMUSG00000037529,Prss40,0.023922211296842567,-0.23928933135990338,0.9431968938105106,0.024704460740750226,-0.07791573803761587,1,0.04230769230769232,0.9430233771569894,0.548743172810742,0,-0.6796343037896282,1,0,4.129633888690233,1
ENSMUSG00000045815,1700101I19Rik,0.025329400196656835,0.2537506799202136,0.9123737109820282,0.024704460740750226,0.19510275636879992,1,0.019230769230769235,-0.10428233762136685,1,0,-0.49200730061385656,1,0,4.317260891866004,1
ENSMUSG00000037503,Fam168b,0,-0.8242518320810603,1,0,0.07962553894886248,1,0,1.264951472044352,1,0.017864077669902913,5.677917700828456,0.4575932868051701,0,8.487185893308316,1
ENSMUSG00000026123,Plekhb2,0.002814377799628537,1.7607106686400957,0.5267975449107626,0,-0.5053369617722936,1,0,0.6799889713231959,1,0,3.0929552001072995,1,0,7.90222339258716,1
ENSMUSG00000103708,Gm33222,0.002814377799628537,0.7607106686400957,0.8999960677430477,0.0020587050617291856,0.4946630382277073,1,0,0.264951472044352,1,0,2.6779177008284556,1,0,7.487185893308316,1
ENSMUSG00000104201,4930535G08Rik,0.005628755599257074,1.4976762628063023,0.5218803030104459,0,-1.5053369617722927,0.6909858857908985,0.003846153846153847,0.9430233771569903,1,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000102202,Gm33280,0,-0.8242518320810603,1,0,0.07962553894886248,1,0.003846153846153847,3.264951472044353,0.548743172810742,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000102762,4930403P22Rik,0,-3.631606754138663,0.010128549598723053,0.016469640493833485,1.6645880396700203,0.3428486284563099,0.019230769230769235,1.679988971323196,0.3660437103142692,0,0.8705627787708519,1,0,5.679830971250713,1
ENSMUSG00000010453,Kansl3,0.012664700098328418,1.9127137620851462,0.17108045130291202,0.0020587050617291856,-1.379806079688433,0.7315298369197794,0,-1.320011028676805,0.7382857387589579,0,1.0929552001072995,1,0.9019607843137255,7.027754274671019,0.9776156988686988
ENSMUSG00000037432,Fer1l5,0.004221566699442805,0.5907856671977836,0.9226676734592514,0.004117410123458371,0.6645880396700194,1,0,-0.320011028676805,1,0,2.0929552001072995,1,0,6.90222339258716,1
ENSMUSG00000001143,Lman2l,0.011257511198514147,1.02374507447389,0.5822917552953608,0.004117410123458371,-0.794843578967277,0.83610868719178,0.003846153846153847,-0.3200110286768041,1,0,0.977477982687363,1,0.9019607843137255,6.90222339258716,1
ENSMUSG00000037408,Cnnm4,0.002814377799628537,0.7607106686400957,0.8643277855483287,0.0020587050617291856,0.4946630382277073,1,0,0.264951472044352,1,0,2.6779177008284556,1,0,7.487185893308316,1
ENSMUSG00000067653,Ankrd23,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000079610,Ankrd39,0.007035944499071343,0.438782573752734,1,0.0020587050617291856,-1.090299462493448,0.8133766007983568,0,-1.0569766228430106,0.9658726353334867,0.05359223300970874,3.870562778770852,0.39405322315218716,0,6.165257798420954,1
ENSMUSG00000026121,Sema4c,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000087589,D430040D24Rik,0.005628755599257074,1.4976762628063023,0.5125813429035424,0,-1.5053369617722927,0.6909858857908985,0,-0.320011028676805,1,0.017864077669902913,3.355989605941094,0.9613138461916075,0,6.90222339258716,1
ENSMUSG00000046337,Fam178b,0.14494045668086966,0.7887250448096932,0.12257700988163202,0.10499395814818846,-0.1268253385185627,1,0.026923076923076928,-2.092600532573732,0.010546555882739662,0.1607766990291262,0.6599957928311935,1,0,2.0693333784224186,1
ENSMUSG00000061518,Cox5b,0.14634764558068392,0.6045914667228152,0.27526263228404896,0.12352230370375114,0.07962553894886382,1,0.019230769230769235,-2.617691577317489,0.0013497445894529044,0.19650485436893203,0.8450276866637143,1,0.9019607843137255,2.987340006225111,1
ENSMUSG00000037351,Actr1b,0.009850322298699879,1.5907856671977836,0.32911730409488954,0.004117410123458371,-0.33541196032997966,1,0,-1.0569766228430106,0.9113582822173532,0,1.355989605941093,1,0,6.165257798420954,1
ENSMUSG00000102416,4933424G06Rik,0.011257511198514147,-1.461681752696351,0.08659645649739535,0.05146762654322964,2.3206336384526587,0.001720911173175329,0.007692307692307694,-1.237548868484831,0.548743172810742,0,-0.49200730061385656,1,0,4.317260891866004,1
ENSMUSG00000026117,Zap70,0,-0.8242518320810603,1,0.0020587050617291856,2.0796255389488634,0.7528677871236493,0,1.264951472044352,1,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000026116,Tmem131,0.0014071888998142684,0.17574816791893966,1,0,-0.5053369617722936,1,0.003846153846153847,2.264951472044353,0.7961479355553208,0,3.0929552001072995,1,0,7.90222339258716,1
ENSMUSG00000102930,Gm38115,0,-0.8242518320810603,1,0,0.07962553894886248,1,0,1.264951472044352,1,0.017864077669902913,5.677917700828456,0.4575932868051701,0,8.487185893308316,1
ENSMUSG00000050122,Vwa3b,0.023922211296842567,-1.863780196267697,0.0009184192498810132,0.08440690753089661,0.8280867719528988,0.36801673524960204,0.1153846153846154,1.288410444868341,0.06921595102720016,0.03572815533980583,-0.21285322941678597,1,0,2.97939125310962,1
ENSMUSG00000026113,Inpp4a,0.0014071888998142684,-1.8242518320810595,0.3123404775876898,0.010293525308645928,1.6645880396700194,0.5819053915733963,0.007692307692307694,1.0425590507079043,1,0,1.5079926993861434,1,0,6.317260891866004,1
ENSMUSG00000086064,4930439A04Rik,0,-1.8242518320810595,0.5633336289876496,0.0061761151851875565,3.0796255389488634,0.2548487022959068,0,0.264951472044352,1,0,2.6779177008284556,1,0,7.487185893308316,1
ENSMUSG00000026112,Coa5,0.002814377799628537,-0.8242518320810595,0.7660710033237207,0.0020587050617291856,-0.7277293831087404,0.9252533491968415,0.015384615384615387,2.5868795669317155,0.1586602730367857,0,1.6779177008284556,1,0,6.487185893308316,1
ENSMUSG00000026111,Unc50,0.039401289194799516,2.2263742409889087,0.003452179963183199,0,-4.049657477996103,0.001239641300677366,0.003846153846153847,-1.822511369205987,0.24238438082545866,0.08932038834951456,2.3559896059410934,0.4575932868051701,0,4.35790287636335,1
ENSMUSG00000026110,Mgat4a,0,-4.21656925485982,0.00025332712787085976,0.02676316580247941,1.886980461006468,0.07689228375607582,0.026923076923076928,1.4575965499867483,0.39159550881109656,0,0.2856002780496949,1,0,5.094868470529557,1
ENSMUSG00000026090,2010300C02Rik,0.0014071888998142684,-0.8242518320810595,0.8858400127684505,0.0061761151851875565,2.0796255389488634,0.47024399573752323,0,-0.05697662284301064,1,0,2.355989605941094,1,0,7.165257798420955,1
ENSMUSG00000089767,4930556I23Rik,0,-0.8242518320810603,1,0,0.07962553894886248,1,0.003846153846153847,3.264951472044353,0.548743172810742,0,3.6779177008284556,1,0,8.487185893308316,1
ENSMUSG00000060771,Tsga10,0.11116792308532722,0.30785170392628514,0.7615163739146227,0.10293525308645927,0.07962553894886382,1,0.06153846153846155,-0.735048527955648,0.6316055376908739,0.10718446601941747,0.29544806400604307,1,0,2.2392583798647308,1
ENSMUSG00000026088,Mitd1,0,-2.4092143328022155,0.30687227993304667,0.0020587050617291856,-0.24230255593849837,1,0,-0.320011028676805,1,0.05359223300970874,5.0929552001072995,0.18770245831533916,0.9019607843137255,8.165257798420955,0.6913337958265677
